カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Way of the Thief,1,{3}{U},Way of the Thief,,U,,エンチャント,オーラ,Enchant creature<br/>Enchanted creature gets +2/+2.<br/>Enchanted creature can't be blocked as long as you control a Gate.,,,,,,,,,,,,,,Way of the Thief,盗賊の道,Enchant creature<br/>Enchanted creature gets +2/+2.<br/>Enchanted creature is unblockable as long as you control a Gate.,エンチャント（クリーチャー）エンチャントされているクリーチャーは＋２/＋２の修整を受ける。エンチャントされているクリーチャーは、あなたが門をコントロールしているかぎりブロックされない。,<i>A true shortcut isn't a way other people don't know; it's a way other people can't go.</i>,<i>本当の近道というのは他の人が知らない道ではなく、他の人が通れない道のことだ。</i>,Igor Kieryluk,56,,,,,,,,,,GTC,コモン,,
Wayfaring Temple,1,{1}{G}{W},Wayfaring Temple,,GW,,クリーチャー,エレメンタル,"Wayfaring Temple's power and toughness are each equal to the number of creatures you control.<br/>Whenever Wayfaring Temple deals combat damage to a player, populate. <i>(Put a token onto the battlefield that's a copy of a creature token you control.)</i>",*,*,,,,,,,,,,,,Wayfaring Temple,旅する寺院,"Wayfaring Temple's power and toughness are each equal to the number of creatures you control.<br/>Whenever Wayfaring Temple deals combat damage to a player, populate. <i>(Put a token onto the battlefield that's a copy of a creature token you control.)</i>",旅する寺院のパワーとタフネスは、それぞれあなたがコントロールするクリーチャーの総数に等しい。<br/>旅する寺院がプレイヤー１人に戦闘ダメージを与えるたび、居住を行う。（あなたがコントロールするクリーチャー・トークン１体のコピーであるトークンを１体戦場に出す。）,,,Peter Mohrbacher,209,,,,,,,,,,RTR,レア,,
Weapon Surge,1,{R},Weapon Surge,,R,,インスタント,,"Target creature you control gets +1/+0 and gains first strike until end of turn.<br/>Overload {1}{R} <i>(You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")</i>",,,,,,,,,,,,,,Weapon Surge,武器への印加,"Target creature you control gets +1/+0 and gains first strike until end of turn.<br/>Overload {1}{R} <i>(You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")</i>",あなたがコントロールするクリーチャー１体を対象とする。それはターン終了時まで＋１/＋０の修整を受けるとともに先制攻撃を得る。<br/>超過 {1}{R} （あなたはこの呪文をその超過コストで唱えてもよい。そうした場合、あなたがコントロールする各クリーチャーはそれぞれ、ターン終了時まで＋１/＋０の修整を受けるとともに先制攻撃を得る。）,,,Jason Felix,40,,,,,,,,,,DGM,コモン,,
Wear,1,{1}{R},Wear,,R,,インスタント,,Destroy target artifact.<br/>Fuse <i>(You may cast one or both halves of this card from your hand.)</i>,,,,,,,,,,,,,,Wear,摩耗,Destroy target artifact.<br/>Fuse <i>(You may cast one or both halves of this card from your hand.)</i>,アーティファクト１つを対象とし、それを破壊する。<br/>融合（あなたはこのカードの片方の半分または両方の半分をあなたの手札から唱えてもよい。）,,,Ryan Pancoast,135,,,,,,,,,,DGM,アンコモン,,
Whispering Madness,1,{2}{U}{B},Whispering Madness,,UB,,ソーサリー,,"Each player discards his or her hand, then draws cards equal to the greatest number of cards a player discarded this way.<br/>Cipher <i>(Then you may exile this spell card encoded on a creature you control. Whenever that creature deals combat damage to a player, its controller may cast a copy of the encoded card without paying its mana cost.)</i>",,,,,,,,,,,,,,Whispering Madness,囁く狂気,"Each player discards his or her hand, then draws cards equal to the greatest number of cards a player discarded this way.<br/>Cipher <i>(Then you may exile this spell card encoded on a creature you control. Whenever that creature deals combat damage to a player, its controller may cast a copy of the encoded card without paying its mana cost.)</i>",各プレイヤーは自分の手札を捨て、その後これによりプレイヤー１人が捨てたカードの枚数のうち最も大きいものに等しい枚数のカードを引く。暗号（その後、あなたはあなたがコントロールするクリーチャー１体に暗号化した状態で、この呪文カードを追放してもよい。そのクリーチャーがプレイヤー１人に戦闘ダメージを与えるたび、あなたはその暗号化したカードのコピーを、それのマナ・コストを支払うことなく唱えてもよい。）,,,Clint Cearley,207,,,,,,,,,,GTC,レア,,
Wight of Precinct Six,1,{1}{B},Wight of Precinct Six,,B,,クリーチャー,ゾンビ,Wight of Precinct Six gets +1/+1 for each creature card in your opponents' graveyards.,1,1,,,,,,,,,,,,Wight of Precinct Six,第６管区のワイト,Wight of Precinct Six gets +1/+1 for each creature card in your opponents' graveyards.,第６管区のワイトは、すべての対戦相手の墓地にあるクリーチャー・カード１枚につき＋１/＋１の修整を受ける。,<i>Even the lost and undead need a protector.</i>,<i>迷える者やアンデッドでさえ、庇護者を必要としている。</i>,Ryan Barger,84,,,,,,,,,,GTC,アンコモン,,
Wild Beastmaster,1,{2}{G},Wild Beastmaster,,G,,クリーチャー,人間 シャーマン,"Whenever Wild Beastmaster attacks, each other creature you control gets +X/+X until end of turn, where X is Wild Beastmaster's power.",1,1,,,,,,,,,,,,Wild Beastmaster,野生の獣使い,"Whenever Wild Beastmaster attacks, each other creature you control gets +X/+X until end of turn, where X is Wild Beastmaster's power.",野生の獣使いが攻撃するたび、あなたがコントロールしている他の各クリーチャーはターン終了時までそれぞれ＋Ｘ/＋Ｘの修整を受ける。Ｘは野生の獣使いのパワーに等しい。,"<i>""When they covered the world in city, all they did was give themselves nowhere to run.""</i>",<i>「彼らは都市で世界を覆ったが、結局自分たちの逃げ場所をなくしただけであった。」</i>,Kev Walker,139,,,,,,,,,,RTR,レア,,
Wildwood Rebirth,1,{1}{G},Wildwood Rebirth,,G,,インスタント,,Return target creature card from your graveyard to your hand.,,,,,,,,,,,,,,Wildwood Rebirth,野生林の再誕,Return target creature card from your graveyard to your hand.,あなたの墓地にあるクリーチャー・カード１枚を対象とし、それをあなたの手札に戻す。,"<i>In Ravnica, there are maladies far more difficult to treat than death.</i>",<i>ラヴニカには死よりもはるかに治療が難しい病がある。</i>,Dan Scott,140,,,,,,,,,,GTC,コモン,,
Wind Drake,1,{2}{U},Wind Drake,,U,,クリーチャー,ドレイク,Flying,2,2,,,,,,,,,,,,Wind Drake,風のドレイク,Flying,飛行,"<i>Air currents whip through the city corridors, creating wind tunnels that accelerate urban drakes toward their prey.</i>",<i>都市の回廊を吹き抜ける気流が風のトンネルを生み、都会のドレイクはこれによって加速を得て獲物に襲い掛かる。</i>,John Severin Brassell,20,,,,,,,,,,DGM,コモン,,
Wojek Halberdiers,1,{R}{W},Wojek Halberdiers,,WR,,クリーチャー,人間 兵士,"Battalion ? Whenever Wojek Halberdiers and at least two other creatures attack, Wojek Halberdiers gains first strike until end of turn.",3,2,,,,,,,,,,,,Wojek Halberdiers,ウォジェクの矛槍兵,"Battalion ? Whenever Wojek Halberdiers and at least two other creatures attack, Wojek Halberdiers gains first strike until end of turn.",大隊 ― ウォジェクの矛槍兵と少なくとも２体の他のクリーチャーが攻撃するたび、ウォジェクの矛槍兵はターン終了時まで先制攻撃を得る。,"<i>Tired of Boros interference, the Rakdos unleashed hellraiser goblins, hoping their corpses would weigh down the halberds.</i>",<i>ボロスの干渉に嫌気がさしたラクドス教団は、はた迷惑なゴブリンたちを解き放った。ゴブリンの死体を累々と重ねることで、相手の気勢を削ぐのが狙いである。</i>,Nic Klein,208,,,,,,,,,,GTC,コモン,,
Woodlot Crawler,1,{U}{B},Woodlot Crawler,,UB,,クリーチャー,昆虫,"Forestwalk, protection from green",2,1,,,,,,,,,,,,Woodlot Crawler,植林地を這うもの,"Forestwalk, protection from green",森渡り、プロテクション（緑）,"<i>""We learned something from the Simic. Unfortunately for them.""</i><br/></i>?Nefara, Dimir agent</i>",<i>「シミックについての情報を仕入れたわ。残念ながらあちらのためにね。」 <br/></i><br/></i>――ディミーアの工作員、ネファーラ</i>,Greg Staples,118,,,,,,,,,,DGM,アンコモン,,
Worldspine Wurm,1,{8}{G}{G}{G},Worldspine Wurm,,G,,クリーチャー,ワーム,"Trample<br/>When Worldspine Wurm dies, put three 5/5 green Wurm creature tokens with trample onto the battlefield.<br/>When Worldspine Wurm is put into a graveyard from anywhere, shuffle it into its owner's library.",15,15,,,,,,,,,,,,Worldspine Wurm,世界棘のワーム,"Trample<br/>When Worldspine Wurm dies, put three 5/5 green Wurm creature tokens with trample onto the battlefield.<br/>When Worldspine Wurm is put into a graveyard from anywhere, shuffle it into its owner's library.",トランプル<br/>世界棘のワームが死亡したとき、トランプルを持つ緑の５/５のワーム・クリーチャー・トークンを３体戦場に出す。<br/>世界棘のワームがいずれかの領域からいずれかの墓地に置かれたとき、これをオーナーのライブラリーに加えて切り直す。,,,Richard Wright,140,,,,,,,,,,RTR,神話レア,,
Wrecking Ogre,1,{4}{R},Wrecking Ogre,,R,,クリーチャー,オーガ 戦士,"Double strike<br/>Bloodrush ? {3}{R}{R}, Discard Wrecking Ogre: Target attacking creature gets +3/+3 and gains double strike until end of turn.",3,3,,,,,,,,,,,,Wrecking Ogre,破壊のオーガ,"Double strike<br/>Bloodrush ? {3}{R}{R}, Discard Wrecking Ogre: Target attacking creature gets +3/+3 and gains double strike until end of turn.","二段攻撃湧血 ― {3}{R}{R}, 破壊のオーガを捨てる：攻撃クリーチャー１体を対象とする。それはターン終了時まで＋３/＋３の修整を受けるとともに二段攻撃を得る。","<i>If no opponent can be found, ogres of the Bolrac Clan will often pick fights with buildings.</i>",<i>敵が見つからない場合、ボーラク族のオーガはよく建物にケンカをふっかける。</i>,Nils Hamm,112,,,,,,,,,,GTC,レア,,
Zameck Guildmage,1,{G}{U},Zameck Guildmage,,UG,,クリーチャー,エルフ ウィザード,"{G}{U}: This turn, each creature you control enters the battlefield with an additional +1/+1 counter on it.<br/>{G}{U}, Remove a +1/+1 counter from a creature you control: Draw a card.",2,2,,,,,,,,,,,,Zameck Guildmage,ザーメクのギルド魔道士,"{G}{U}: This turn, each creature you control enters the battlefield with an additional +1/+1 counter on it.<br/>{G}{U}, Remove a +1/+1 counter from a creature you control: Draw a card.","{G}{U}：このターン、あなたがコントロールする各クリーチャーは、それぞれ＋１/＋１カウンターが追加で１個置かれた状態で戦場に出る。{G}{U}, あなたがコントロールするクリーチャー１体の上から＋１/＋１カウンターを１個取り除く：カードを１枚引く。",,,Chase Stone,209,,,,,,,,,,GTC,アンコモン,,
Zanikev Locust,1,{5}{B},Zanikev Locust,,B,,クリーチャー,昆虫,"Flying<br/>Scavenge {2}{B}{B} <i>({2}{B}{B}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)</i>",3,3,,,,,,,,,,,,Zanikev Locust,ザーニケヴの蝗,"Flying<br/>Scavenge {2}{B}{B} <i>({2}{B}{B}, Exile this card from your graveyard: Put a number of +1/+1 counters equal to this card's power on target creature. Scavenge only as a sorcery.)</i>","飛行<br/>活用 {2}{B}{B} （{2}{B}{B}, このカードをあなたの墓地から追放する：クリーチャー１体を対象とし、それの上にこのカードのパワーに等しい数の＋１/＋１カウンターを置く。活用はソーサリーとしてのみ行う。）",,,Cliff Childs,84,,,,,,,,,,RTR,アンコモン,,
Zarichi Tiger,1,{3}{W},Zarichi Tiger,,W,,クリーチャー,猫,"{1}{W}, {Tap}: You gain 2 life.",2,3,,,,,,,,,,,,Zarichi Tiger,ザリーチ虎,"{1}{W}, {Tap}: You gain 2 life.","{1}{W}, {Tap}：あなたは２点のライフを得る。","<i>""The taming and consecration of these creatures is evidence of our faith."" <br/></i><br/></i>?Resimir, Zarichi Temple priest</i>",<i>「これらの生き物を飼い慣らし聖別したこと自体が、我らの信仰の証なのです。」――ザリーチ寺院の僧侶、レジミーア</i>,Nic Klein,28,,,,,,,,,,GTC,コモン,,
