カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Vile Rebirth,1,{B},Vile Rebirth,,B,,インスタント,,Exile target creature card from a graveyard. Put a 2/2 black Zombie creature token onto the battlefield.,,,,,,,,,,,,,,Vile Rebirth,不快な再誕,Exile target creature card from a graveyard. Put a 2/2 black Zombie creature token onto the battlefield.,いずれかの墓地にあるクリーチャー・カード１枚を対象とし、それを追放する。黒の２/２のゾンビ・クリーチャー・トークンを１体戦場に出す。,<i>Grave robbers digging down cautiously listen for anything digging up.</i>,<i>土を掘り下げる墓荒らしは、地底から掘り上がってくる者がいないか耳を澄ましている。</i>,Erica Yang,121,,,,,,,,,,M14,コモン,,
Volcanic Geyser,1,{X}{R}{R},Volcanic Geyser,,R,,インスタント,,Volcanic Geyser deals X damage to target creature or player.,,,,,,,,,,,,,,Volcanic Geyser,溶岩噴火,Volcanic Geyser deals X damage to target creature or player.,クリーチャー１体かプレイヤー１人を対象とする。溶岩噴火はそれにＸ点のダメージを与える。,"<i>""The common folk call it the breaking of the crust or the spilling of fire. Geomancers call it target practice.""?Ryda, geomancer</i>",<i>「素人はあれを見て地殻が割れただの炎が噴き出しただの言うが、地操術士はあれを射撃訓練と呼ぶんだ。」――地操術士ライダ</i>,Clint Cearley,160,,,,,,,,,,M14,アンコモン,,
Voracious Wurm,1,{1}{G},Voracious Wurm,,G,,クリーチャー,ワーム,"Voracious Wurm enters the battlefield with X +1/+1 counters on it, where X is the amount of life you've gained this turn.",2,2,,,,,,,,,,,,Voracious Wurm,大食のワーム,"Voracious Wurm enters the battlefield with X +1/+1 counters on it, where X is the amount of life you've gained this turn.",大食のワームは＋１/＋１カウンターがＸ個置かれた状態で戦場に出る。Ｘはあなたがこのターンに得たライフの点数に等しい。,<i>Shepherds in Kalonia know it's better to let sheep roam than have them be trapped when the wurms are feeding.</i>,<i>ワームが食糧をあさるときは、羊を閉じ込めておくより、むしろ自由に動きまわらせたほうがいい――カロニアの羊飼いの知恵である。</i>,Igor Kieryluk,200,,,,,,,,,,M14,アンコモン,,
Wall of Frost,1,{1}{U}{U},Wall of Frost,,U,,クリーチャー,壁,"Defender <i>(This creature can't attack.)</i><br/>Whenever Wall of Frost blocks a creature, that creature doesn't untap during its controller's next untap step.",0,7,,,,,,,,,,,,Wall of Frost,霜の壁,"Defender <i>(This creature can't attack.)</i>Whenever Wall of Frost blocks a creature, that creature doesn't untap during its controller's next untap step.",防衛（このクリーチャーでは攻撃できない。）霜の壁がクリーチャーを１体ブロックするたび、そのブロックされたクリーチャーはそれのコントローラーの次のアンタップ・ステップにアンタップしない。,"<i>""I have seen countless petty warmongers gaze on it for a time before turning away.""?Sarlena, paladin of the Northern Verge</i>",<i>「チンケな戦争好きがあれをしばらく見上げた後、すごすごと退散するのを何度となく見てきたわ。」――北境団の聖騎士、サルレナ</i>,Mike Bierek,78,,,,,,,,,,M14,アンコモン,,
Wall of Swords,1,{3}{W},Wall of Swords,,W,,クリーチャー,壁,Defender <i>(This creature can't attack)</i><br/>Flying,3,5,,,,,,,,,,,,Wall of Swords,剣の壁,Defender <i>(This creature can't attack)</i>Flying,防衛（このクリーチャーでは攻撃できない。）飛行,"<i>""When I said we needed more swords to protect the realm, this was not quite what I had in mind.""?Olander, tactician of the Northern Verge</i>",<i>「国を守るにはもっと剣が必要だと申しましたが、こういったものは想定しておりませんでした。」――北境団の戦術家、オランダー</i>,Zoltan Boros & Gabor Szikszai,41,,,,,,,,,,M14,アンコモン,,
Warden of Evos Isle,1,{2}{U},Warden of Evos Isle,,U,,クリーチャー,鳥 ウィザード,Flying<br/>Creature spells with flying you cast cost {1} less to cast.,2,2,,,,,,,,,,,,Warden of Evos Isle,イーヴォ島の管理人,FlyingCreature spells with flying you cast cost {1} less to cast.,飛行あなたが唱える飛行を持つクリーチャー呪文は、それを唱えるためのコストが{1}少なくなる。,"<i>On Evos Isle, the swift and formidable aven enforce the will of the ruling sphinxes.</i>",<i>イーヴォ島では、身軽な手練のエイヴンが支配階級のスフィンクスの意向を強制している。</i>,Nils Hamm,79,,,,,,,,,,M14,アンコモン,,
Water Servant,1,{2}{U}{U},Water Servant,,U,,クリーチャー,エレメンタル,{U}: Water Servant gets +1/-1 until end of turn.<br/>{U}: Water Servant gets -1/+1 until end of turn.,3,4,,,,,,,,,,,,Water Servant,水の召使い,{U}: Water Servant gets +1/-1 until end of turn.{U}: Water Servant gets -1/+1 until end of turn.,{U}：水の召使いはターン終了時まで＋１/－１の修整を受ける。{U}：水の召使いはターン終了時まで－１/＋１の修整を受ける。,"<i>""This creature has innate perceptiveness. It knows when to rise and when to vanish into the tides.""?Jestus Dreya, Of Elements and Eternity</i>",<i>「この魔物は生来の知覚の鋭さを有する。それはいつ立ち上がり、いつ高波に消え去るかを理解しているのだ。」――ジェスタス・ドレイヤ「元素と永遠と」</i>,Igor Kieryluk,80,,,,,,,,,,M14,アンコモン,,
Wild Guess,1,{R}{R},Wild Guess,,R,,ソーサリー,,"As an additional cost to cast Wild Guess, discard a card.<br/>Draw two cards.",,,,,,,,,,,,,,Wild Guess,野生の勘,"As an additional cost to cast Wild Guess, discard a card.Draw two cards.",野生の勘を唱えるための追加コストとして、カードを１枚捨てる。カードを２枚引く。,"<i>No guts, no glory.</i>",<i>覚悟なくば栄光なし。</i>,Lucas Graciano,161,,,,,,,,,,M14,コモン,,
Wild Ricochet,1,{2}{R}{R},Wild Ricochet,,R,,インスタント,,You may choose new targets for target instant or sorcery spell. Then copy that spell. You may choose new targets for the copy.,,,,,,,,,,,,,,Wild Ricochet,野生の跳ね返り,You may choose new targets for target instant or sorcery spell. Then copy that spell. You may choose new targets for the copy.,インスタント呪文１つかソーサリー呪文１つを対象とする。あなたはそれの新しい対象を選んでもよい。その後その呪文をコピーする。あなたはそのコピーの新しい対象を選んでもよい。,"<i>""May your day never match your expectations.""?Scriptus Fleen, flectomancer</i>",<i>「あんたの一日が期待外れのまま終わりますように。」――捻術師、スクリプタス・フリーン</i>,Dan Scott,162,,,,,,,,,,M14,レア,,
Windreader Sphinx,1,{5}{U}{U},Windreader Sphinx,,U,,クリーチャー,スフィンクス,"Flying<br/>Whenever a creature with flying attacks, you may draw a card.",3,7,,,,,,,,,,,,Windreader Sphinx,風読みのスフィンクス,"FlyingWhenever a creature with flying attacks, you may draw a card.",飛行飛行を持つクリーチャーが１体攻撃するたび、あなたはカードを１枚引いてもよい。,"<i>""Your mind is too filled with foolish concerns to hear the subtle whispers that the breeze brings.""</i>",<i>「お前の心は愚かな心配事で一杯になっている。それでは風が運んでくるかすかな囁きは聴こえまい。」</i>,Min Yum,81,,,,,,,,,,M14,神話レア,,
Windstorm,1,{X}{G},Windstorm,,G,,インスタント,,Windstorm deals X damage to each creature with flying.,,,,,,,,,,,,,,Windstorm,暴風,Windstorm deals X damage to each creature with flying.,暴風は飛行を持つ各クリーチャーに、それぞれＸ点のダメージを与える。,"<i>""We don't like interlopers and thieves cluttering our skies.""?Dionus, elvish archdruid</i>",<i>「我らの空を騒がせる侵略者や盗人は許さぬ。」――エルフの大ドルイド、ダイオヌス</i>,Rob Alexander,201,,,,,,,,,,M14,アンコモン,,
Witchstalker,1,{1}{G}{G},Witchstalker,,G,,クリーチャー,狼,"Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br/>Whenever an opponent casts a blue or black spell during your turn, put a +1/+1 counter on Witchstalker.",3,3,,,,,,,,,,,,Witchstalker,魔女跡追い,"Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i>Whenever an opponent casts a blue or black spell during your turn, put a +1/+1 counter on Witchstalker.",呪禁（このクリーチャーは、あなたの対戦相手がコントロールする呪文や能力の対象にならない。）対戦相手１人があなたのターンに青か黒の呪文を１つ唱えるたび、魔女跡追いの上に＋１/＋１カウンターを１個置く。,,,Christopher Moeller,202,,,,,,,,,,M14,レア,,
Woodborn Behemoth,1,{3}{G}{G},Woodborn Behemoth,,G,,クリーチャー,エレメンタル,"As long as you control eight or more lands, Woodborn Behemoth gets +4/+4 and has trample. <i>(If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i>",4,4,,,,,,,,,,,,Woodborn Behemoth,森生まれのビヒモス,"As long as you control eight or more lands, Woodborn Behemoth gets +4/+4 and has trample. <i>(If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i>",あなたが土地を８つ以上コントロールしているかぎり、森生まれのビヒモスは＋４/＋４の修整を受けるとともにトランプルを持つ。（このクリーチャーが、自身をブロックしているすべてのクリーチャーを破壊するのに十分なダメージを割り振る場合、あなたはこれの残りのダメージを防御プレイヤーまたはプレインズウォーカーに割り振ってもよい。）,,,Matt Stewart,203,,,,,,,,,,M14,アンコモン,,
Wring Flesh,1,{B},Wring Flesh,,B,,インスタント,,Target creature gets -3/-1 until end of turn.,,,,,,,,,,,,,,Wring Flesh,肉体のねじ切り,Target creature gets -3/-1 until end of turn.,クリーチャー１体を対象とする。それはターン終了時まで－３/－１の修整を受ける。,"<i>""You shouldn't be so attached to something as fragile as flesh.""?Zul Ashur, lich lord</i>",<i>「肉体などという脆いものに執着すべきではない。」――死者の王、ザル・アシュール</i>,Izzy,122,,,,,,,,,,M14,コモン,,
Xathrid Necromancer,1,{2}{B},Xathrid Necromancer,,B,,クリーチャー,人間 ウィザード,"Whenever Xathrid Necromancer or another Human creature you control dies, put a 2/2 black Zombie creature token onto the battlefield tapped.",2,2,,,,,,,,,,,,Xathrid Necromancer,ザスリッドの屍術師,"Whenever Xathrid Necromancer or another Human creature you control dies, put a 2/2 black Zombie creature token onto the battlefield tapped.",ザスリッドの屍術師かあなたがコントロールする他の人間・クリーチャーが１体死亡するたび、黒の２/２のゾンビ・クリーチャー・トークンを１体タップ状態で戦場に出す。,"<i>""My commands shall echo forever in their dusty skulls.""</i>",<i>「私の命令は、あやつらの煤けた頭蓋の中で永遠にこだまするだろう。」</i>,Maciej Kuciara,123,,,,,,,,,,M14,レア,,
Young Pyromancer,1,{1}{R},Young Pyromancer,,R,,クリーチャー,人間 シャーマン,"Whenever you cast an instant or sorcery spell, put a 1/1 red Elemental creature token onto the battlefield.",2,1,,,,,,,,,,,,Young Pyromancer,若き紅蓮術士,"Whenever you cast an instant or sorcery spell, put a 1/1 red Elemental creature token onto the battlefield.",あなたがインスタント呪文かソーサリー呪文を１つ唱えるたび、赤の１/１のエレメンタル・クリーチャー・トークンを１体戦場に出す。,<i>Immolation is the sincerest form of flattery.</i>,<i>焼身は最も誠実な追従である。</i>,Cynthia Sheppard,163,,,,,,,,,,M14,アンコモン,,
Zephyr Charge,1,{1}{U},Zephyr Charge,,U,,エンチャント,,{1}{U}: Target creature gains flying until end of turn.,,,,,,,,,,,,,,Zephyr Charge,西風の突撃,{1}{U}: Target creature gains flying until end of turn.,{1}{U}：クリーチャー１体を対象とする。それはターン終了時まで飛行を得る。,"<i>""All armies prefer high ground to low and sunny places to dark.""?Sun Tzu, Art of War, trans. Giles</i>",<i>「およそ軍は高きを好みて下きを悪み、陽を貴びて陰を賤しむ。」――「孫子」</i>,Steve Prescott,82,,,,,,,,,,M14,コモン,,
