カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Trumpet Blast,1,{2}{R},Trumpet Blast,,R,,インスタント,,Attacking creatures get +2/+0 until end of turn.,,,,,,,,,,,,,,Trumpet Blast,ラッパの一吹き,Attacking creatures get +2/+0 until end of turn.,ターン終了時まで、攻撃クリーチャーは＋２/＋０の修整を受ける。,"<i>""Do you hear that, Sarkhan? The glory of the horde! I made a legend from what you abandoned."" <br/></i><br/></i>?Zurgo, khan of the Mardu</i>",<i>「サルカンよ、あれが聞こえるか？我が軍族に栄光あれ！お前が見限ったものから、俺は伝説を創りあげたのだ。」 <br/></i><br/></i>――マルドゥのカン、ズルゴ</i>,Steve Prescott,124,,,,,,,,,,KTK,コモン,,
Tusked Colossodon,1,{4}{G}{G},Tusked Colossodon,,G,,クリーチャー,ビースト,,6,5,,,,,,,,,,,,Tusked Colossodon,大牙コロッソドン,,,"<i>A band of Temur hunters, fleeing the Mardu, dug a hideout beneath such a creature as it slept. The horde found them and attacked. For three days the Temur held them at bay, and all the while the great beast slumbered.</i>",<i>マルドゥから逃走しているティムールの狩猟者の一団は、このクリーチャーが眠る真下を掘って隠れ家を作った。その後彼らは軍族に発見され、攻撃を受けた。３日間ティムールは彼らを撃退することに成功したが、その間この巨大な獣はずっと眠り続けていた。</i>,Yeong-Hao Han,155,,,,,,,,,,KTK,コモン,,
Tuskguard Captain,1,{2}{G},Tuskguard Captain,,G,,クリーチャー,人間 戦士,"Outlast {G} <i>({G}, {Tap}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)</i><br/>Each creature you control with a +1/+1 counter on it has trample.",2,3,,,,,,,,,,,,Tuskguard Captain,牙守りの隊長,"Outlast {G} <i>({G}, {Tap}: Put a +1/+1 counter on this creature. Outlast only as a sorcery.)</i><br/>Each creature you control with a +1/+1 counter on it has trample.","長久{G}（{G}, {Tap}：このクリーチャーの上に＋１/＋１カウンターを１個置く。長久はソーサリーとしてのみ行う。）<br/>あなたがコントロールする＋１/＋１カウンターが置かれている各クリーチャーはトランプルを持つ。",<i>One quiet word sets off the stampede.</i>,<i>１つの静かな言葉が暴走を引き起こした。</i>,Aaron Miller,156,,,,,,,,,,KTK,アンコモン,,
Ugin's Nexus,1,{5},Ugin's Nexus,,Colorless,伝説の,アーティファクト,,"If a player would begin an extra turn, that player skips that turn instead.<br/>If Ugin's Nexus would be put into a graveyard from the battlefield, instead exile it and take an extra turn after this one.",,,,,,,,,,,,,,Ugin's Nexus,ウギンのきずな,"If a player would begin an extra turn, that player skips that turn instead.<br/>If Ugin's Nexus would be put into a graveyard from the battlefield, instead exile it and take an extra turn after this one.",プレイヤーが追加ターンを始めるなら、代わりにそのプレイヤーはそのターンを飛ばす。<br/>ウギンのきずなが戦場から墓地に置かれるなら、代わりにこれを追放し、このターンの直後に追加の１ターンを行う。,<i>All at once Sarkhan's mind fell silent.</i>,<i>突然、サルカンの精神は静寂に包まれた。</i>,Sam Burley,227,,,,,,,,,,KTK,神話レア,,
Unyielding Krumar,1,{3}{B},Unyielding Krumar,,B,,クリーチャー,オーク 戦士,{1}{W}: Unyielding Krumar gains first strike until end of turn.,3,3,,,,,,,,,,,,Unyielding Krumar,不撓のクルーマ,{1}{W}: Unyielding Krumar gains first strike until end of turn.,{1}{W}：ターン終了時まで、不撓のクルーマは先制攻撃を得る。,"<i>""The man whom I call father killed the orc who sired me, offering his world and his blade in return.""</i>",<i>「私が父と呼ぶ男は、私を育ててくれたオークを殺し、その見返りとしてその男の世界と刃を私に提供してくれたのだ。」</i>,Viktor Titov,94,,,,,,,,,,KTK,コモン,,
Utter End,1,{2}{W}{B},Utter End,,WB,,インスタント,,Exile target nonland permanent.,,,,,,,,,,,,,,Utter End,完全なる終わり,Exile target nonland permanent.,土地でないパーマネント１つを対象とし、それを追放する。,"<i>""I came seeking a challenge. All I found was you."" <br/></i><br/></i>?Zurgo, khan of the Mardu</i>",<i>「俺は挑戦を求めて来たというのに。ここにいたのはお前だけというわけか。」 <br/></i><br/></i>――マルドゥのカン、ズルゴ</i>,Mark Winters,210,,,,,,,,,,KTK,レア,,
Valley Dasher,1,{1}{R},Valley Dasher,,R,,クリーチャー,人間 狂戦士,Haste<br/>Valley Dasher attacks each turn if able.,2,2,,,,,,,,,,,,Valley Dasher,谷を駆ける者,Haste<br/>Valley Dasher attacks each turn if able.,速攻<br/>毎ターン、谷を駆ける者は可能なら攻撃する。,<i>Mardu riders' greatest fear is that a battle might end before their weapons draw blood.</i>,<i>マルドゥの騎兵にとっての最大の恐怖は、自らの武器が血に染まる前に戦いが終わってしまうことである。</i>,Matt Stewart,125,,,,,,,,,,KTK,コモン,,
Venerable Lammasu,1,{6}{W},Venerable Lammasu,,W,,クリーチャー,ラマスー,Flying,5,4,,,,,,,,,,,,Venerable Lammasu,尊いラマスー,Flying,飛行,"<i>Lammasu are the enigmatic travelers of Tarkir, soaring high above all lands in all seasons. None know their true purpose, but they often arrive on the eve of great conflicts or turning points in history.</i>",<i>ラマスーは季節を通してタルキール全土の遥か上空を舞う、謎多きタルキールの放浪者である。彼らの真の目的を知る者は誰もいないが、大いなる戦乱や歴史の転換点の前にしばしば出現していると言われている。</i>,YW Tang,28,,,,,,,,,,KTK,アンコモン,,
Villainous Wealth,1,{X}{B}{G}{U},Villainous Wealth,,GUB,,ソーサリー,,Target opponent exiles the top X cards of his or her library. You may cast any number of nonland cards with converted mana cost X or less from among them without paying their mana costs.,,,,,,,,,,,,,,Villainous Wealth,悪逆な富,Target opponent exiles the top X cards of his or her library. You may cast any number of nonland cards with converted mana cost X or less from among them without paying their mana costs.,対戦相手１人を対象とする。そのプレイヤーは自分のライブラリーの一番上からＸ枚のカードを追放する。あなたはその中の点数で見たマナ・コストがＸ以下である土地でないカードを、望む枚数それらのマナ・コストを支払うことなく唱えてもよい。,<i>Gold buys death. Death earns gold.</i>,<i>金は死を買う。死は金を稼ぐ。</i>,Erica Yang,211,,,,,,,,,,KTK,レア,,
War Behemoth,1,{5}{W},War Behemoth,,W,,クリーチャー,ビースト,Morph {4}{W} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,3,6,,,,,,,,,,,,War Behemoth,軍用ビヒモス,Morph {4}{W} <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i>,変異{4}{W}（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）,"<i>""The Houses always hope for peace, but we always pack for war."" <br/></i><br/></i>?Gvar Barzeel, krumar commander</i>",<i>「アブザン家は常に平和を望んでいるが、我々は常に戦争に備えている。」 <br/></i><br/></i>――クルーマの司令官、ガヴァール・バーズィール</i>,Zoltan Boros,29,,,,,,,,,,KTK,コモン,,
War-Name Aspirant,1,{1}{R},War-Name Aspirant,,R,,クリーチャー,人間 戦士,Raid ? War-Name Aspirant enters the battlefield with a +1/+1 counter on it if you attacked with a creature this turn.<br/>War-Name Aspirant can't be blocked by creatures with power 1 or less.,2,1,,,,,,,,,,,,War-Name Aspirant,戦名を望む者,Raid ? War-Name Aspirant enters the battlefield with a +1/+1 counter on it if you attacked with a creature this turn.<br/>War-Name Aspirant can't be blocked by creatures with power 1 or less.,強襲 ― このターンにあなたがクリーチャーで攻撃していたなら、戦名を望む者は＋１/＋１カウンターが１個置かれた状態で戦場に出る。<br/>戦名を望む者は、パワーが１以下のクリーチャーによってはブロックされない。,<i>No battle means more to a Mardu warrior than the one that earns her war name.</i>,<i>マルドゥの戦士にとって、戦名を与えられる戦い以上に意味を持つ戦いはない。</i>,David Gaillet,126,,,,,,,,,,KTK,アンコモン,,
Warden of the Eye,1,{2}{U}{R}{W},Warden of the Eye,,RWU,,クリーチャー,ジン ウィザード,"When Warden of the Eye enters the battlefield, return target noncreature, nonland card from your graveyard to your hand.",3,3,,,,,,,,,,,,Warden of the Eye,眼の管理人,"When Warden of the Eye enters the battlefield, return target noncreature, nonland card from your graveyard to your hand.",眼の管理人が戦場に出たとき、あなたの墓地にあるクリーチャーでも土地でもないカード１枚を対象とし、それをあなたの手札に戻す。,"<i>The wardens guard the sacred documents of Tarkir's history, though they are forbidden to read the words.</i>",<i>管理人はタルキールの歴史が記された神聖なる文書を守っているが、それらは読むことを禁じられている。</i>,Howard Lyon,212,,,,,,,,,,KTK,アンコモン,,
Watcher of the Roost,1,{2}{W},Watcher of the Roost,,W,,クリーチャー,鳥 兵士,"Flying<br/>Morph?Reveal a white card in your hand. <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i><br/>When Watcher of the Roost is turned face up, you gain 2 life.",2,1,,,,,,,,,,,,Watcher of the Roost,休息地の見張り,"Flying<br/>Morph?Reveal a white card in your hand. <i>(You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)</i><br/>When Watcher of the Roost is turned face up, you gain 2 life.",飛行<br/>変異 ― あなたの手札にある白のカードを１枚公開する。（あなたはこのカードを、{3}で２/２クリーチャーとして裏向きに唱えてもよい。これの変異コストで、これをいつでも表向きにしてよい。）<br/>休息地の見張りが表向きになったとき、あなたは２点のライフを得る。,,,Jack Wang,30,,,,,,,,,,KTK,アンコモン,,
Waterwhirl,1,{4}{U}{U},Waterwhirl,,U,,インスタント,,Return up to two target creatures to their owners' hands.,,,,,,,,,,,,,,Waterwhirl,水渦,Return up to two target creatures to their owners' hands.,クリーチャーを最大２体まで対象とし、それらをオーナーの手札に戻す。,"<i>""Be as water: untamed and unheld, yet inexorably flowing toward a greater goal."" <br/></i><br/></i>?Shensu, Riverwheel mystic</i>",<i>「水のようになれ。飼いならされず、束縛されず、それでいて大いなる海に向かって止めどなく流れ行くように。」 <br/></i><br/></i>――河水環の神秘家、シェンスー</i>,Clint Cearley,60,,,,,,,,,,KTK,アンコモン,,
Weave Fate,1,{3}{U},Weave Fate,,U,,インスタント,,Draw two cards.,,,,,,,,,,,,,,Weave Fate,運命編み,Draw two cards.,カードを２枚引く。,"<i>Temur shamans speak of three destinies: the now, the echo of the past, and the unwritten. They find flickering paths among tangled possibilities.</i>",<i>ティムールのシャーマンたちは３つの運命を口にする――現在、過去の残響、そして書かれざるもの。彼らは絡み合った可能性の中にちらつく道の先を見い出す。</i>,Zack Stella,61,,,,,,,,,,KTK,コモン,,
Wetland Sambar,1,{1}{U},Wetland Sambar,,U,,クリーチャー,大鹿,,2,1,,,,,,,,,,,,Wetland Sambar,湿地帯の水鹿,,,"<i>As a test of calm and compassion, a Jeskai monk softly approaches a grazing sambar and offers it a lotus from his or her hand. If the creature eats, the student ascends to the next level of training.</i>",<i>冷静さと慈愛の試練として、ジェスカイの僧は草を食む水鹿に静かに近づき、その手で蓮の花を差し出す。水鹿がそれを食せば、その見習いは訓練の次の段階に進むことができる。</i>,James Zapata,62,,,,,,,,,,KTK,コモン,,
Whirlwind Adept,1,{4}{U},Whirlwind Adept,,U,,クリーチャー,ジン モンク,"Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br/>Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i>",4,2,,,,,,,,,,,,Whirlwind Adept,旋風の達人,"Hexproof <i>(This creature can't be the target of spells or abilities your opponents control.)</i><br/>Prowess <i>(Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)</i>",呪禁（このクリーチャーは、対戦相手がコントロールする呪文や能力の対象にならない。）<br/>果敢（あなたがクリーチャーでない呪文を１つ唱えるたび、ターン終了時まで、このクリーチャーは＋１/＋１の修整を受ける。）,,,Steve Argyle,63,,,,,,,,,,KTK,コモン,,
Wind-Scarred Crag,1,,Wind-Scarred Crag,,Colorless,,土地,,"Wind-Scarred Crag enters the battlefield tapped.<br/>When Wind-Scarred Crag enters the battlefield, you gain 1 life.<br/>{Tap}: Add {R} or {W} to your mana pool.",,,,,,,,,,,,,,Wind-Scarred Crag,風に削られた岩山,"Wind-Scarred Crag enters the battlefield tapped.<br/>When Wind-Scarred Crag enters the battlefield, you gain 1 life.<br/>{Tap}: Add {R} or {W} to your mana pool.",風に削られた岩山はタップ状態で戦場に出る。<br/>風に削られた岩山が戦場に出たとき、あなたは１点のライフを得る。<br/>{Tap}：あなたのマナ・プールに{R}か{W}を加える。,,,Eytan Zana,247,,,,,,,,,,KTK,コモン,,
Windstorm,1,{X}{G},Windstorm,,G,,インスタント,,Windstorm deals X damage to each creature with flying.,,,,,,,,,,,,,,Windstorm,暴風,Windstorm deals X damage to each creature with flying.,暴風は飛行を持つ各クリーチャーに、それぞれＸ点のダメージを与える。,"<i>""When the last dragon fell, its spirit escaped as a roar into the wind."" <br/></i><br/></i>?Temur tale</i>",<i>「最後の龍が倒れた時、その魂は咆哮と共に風に乗って去っていった。」 <br/></i><br/></i>――ティムールの物語</i>,Jonas De Ro,157,,,,,,,,,,KTK,アンコモン,,
