カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Scouring Sands,1,{1}{R},Scouring Sands,,R,,ソーサリー,,Scouring Sands deals 1 damage to each creature your opponents control. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,,,,,,,,,,,,,,Scouring Sands,洗い流す砂,Scouring Sands deals 1 damage to each creature your opponents control. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,洗い流す砂はあなたの対戦相手がコントロールする各クリーチャーに、それぞれ１点のダメージを与える。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）,"<i>When Purphoros cleans the ashes from his forge, entire cities vanish.</i>",<i>パーフォロスがその鍛冶場に溜まった灰を掃き去る時、都市もまた消失する。</i>,Jonas De Ro,110,,,,,,,,,,BNG,コモン,,
Sea God's Revenge,1,{5}{U},Sea God's Revenge,,U,,ソーサリー,,Return up to three target creatures your opponents control to their owners' hands. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,,,,,,,,,,,,,,Sea God's Revenge,海神の復讐,Return up to three target creatures your opponents control to their owners' hands. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,対戦相手がコントロールするクリーチャーを最大３体まで対象とし、それらをオーナーの手札に戻す。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）,"<i>""What has neither mouth nor throat, yet swallows captain, crew, and boat?"" <br/></i><br/></i>?Sphinx's riddle</i>",<i>「口も喉も無いのに、船長や船員ごと船を飲み込めるものとは何ぞ？」 <br/></i><br/></i>――スフィンクスのなぞなぞ</i>,Eric Velhagen,61,,,,,,,,,,THS,アンコモン,,
Sealock Monster,1,{3}{U}{U},Sealock Monster,,U,,クリーチャー,タコ,"Sealock Monster can't attack unless defending player controls an Island.<br/>{5}{U}{U}: Monstrosity 3. <i>(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)</i><br/>When Sealock Monster becomes monstrous, target land becomes an Island in addition to its other types.",5,5,,,,,,,,,,,,Sealock Monster,海檻の怪物,"Sealock Monster can't attack unless defending player controls an Island.<br/>{5}{U}{U}: Monstrosity 3. <i>(If this creature isn't monstrous, put three +1/+1 counters on it and it becomes monstrous.)</i><br/>When Sealock Monster becomes monstrous, target land becomes an Island in addition to its other types.",海檻の怪物は防御プレイヤーが島をコントロールしていないかぎり攻撃できない。<br/>{5}{U}{U}：怪物化３を行う。（このクリーチャーが怪物的でない場合、これの上に＋１/＋１カウンターを３個置く。これは怪物的になる。）<br/>海檻の怪物が怪物的になったとき、土地１つを対象とする。それはそれの他のタイプに加えて島にもなる。,,,Adam Paquette,62,,,,,,,,,,THS,アンコモン,,
Searing Blood,1,{R}{R},Searing Blood,,R,,インスタント,,"Searing Blood deals 2 damage to target creature. When that creature dies this turn, Searing Blood deals 3 damage to the creature's controller.",,,,,,,,,,,,,,Searing Blood,灼熱の血,"Searing Blood deals 2 damage to target creature. When that creature dies this turn, Searing Blood deals 3 damage to the creature's controller.",クリーチャー１体を対象とする。灼熱の血はそれに２点のダメージを与える。このターン、そのクリーチャーが死亡したとき、灼熱の血はそのクリーチャーのコントローラーに３点のダメージを与える。,"<i>Purphoros's blessing: sometimes a boon, sometimes a bane. Always ablaze.</i>",<i>パーフォロスの祝福は、時に加護となり、時には破滅となる。それは常に燃えている。</i>,Daniel Ljunggren,111,,,,,,,,,,BNG,アンコモン,,
Sedge Scorpion,1,{G},Sedge Scorpion,,G,,クリーチャー,蠍,Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i>,1,1,,,,,,,,,,,,Sedge Scorpion,菅草の蠍,Deathtouch <i>(Any amount of damage this deals to a creature is enough to destroy it.)</i>,接死（これが何らかのダメージをクリーチャーに与えた場合、それだけで破壊される。）,<i>Thakolides the Mighty <br/></i><br/></i>Slayer of minotaurs <br/></i><br/></i>Vanquisher of giants <br/></i><br/></i>Killed by a scorpion <br/></i><br/></i>?Inscription on an Akroan grave</i>,<i>豪力なるサコリディーズ <br/></i><br/></i>数多のミノタウルスを屠りし者 <br/></i><br/></i>幾多の巨人を破りし者 <br/></i><br/></i>一匹の蠍により倒る <br/></i><br/></i>――アクロスの墓銘</i>,John Stanko,177,,,,,,,,,,THS,コモン,,
Sentry of the Underworld,1,{3}{W}{B},Sentry of the Underworld,,WB,,クリーチャー,グリフィン スケルトン,"Flying, vigilance<br/>{W}{B}, Pay 3 life: Regenerate Sentry of the Underworld.",3,3,,,,,,,,,,,,Sentry of the Underworld,死の国の歩哨,"Flying, vigilance<br/>{W}{B}, Pay 3 life: Regenerate Sentry of the Underworld.","飛行、警戒<br/>{W}{B}, ライフを３点支払う：死の国の歩哨を再生する。","<i>When Athreos gathers the newly dead to be ferried across the Five Rivers That Ring the World, he sends skeletal griffins to fetch those who stray.</i>",<i>世界を囲む５つの河を渡るための新たな死者を集める際に、はぐれた者たちを連れ戻すために、エイスリオスは骸骨のグリフィンを送り出す。</i>,Dave Kendall,202,,,,,,,,,,THS,アンコモン,,
Servant of Tymaret,1,{2}{B},Servant of Tymaret,,B,,クリーチャー,ゾンビ,"Inspired ? Whenever Servant of Tymaret becomes untapped, each opponent loses 1 life. You gain life equal to the life lost this way.<br/>{2}{B}: Regenerate Servant of Tymaret.",1,3,,,,,,,,,,,,Servant of Tymaret,ティマレットの召使い,"Inspired ? Whenever Servant of Tymaret becomes untapped, each opponent loses 1 life. You gain life equal to the life lost this way.<br/>{2}{B}: Regenerate Servant of Tymaret.",神啓 ― ティマレットの召使いがアンタップ状態になるたび、各対戦相手はそれぞれ１点のライフを失う。あなたはこれにより失われたライフに等しい点数のライフを得る。<br/>{2}{B}：ティマレットの召使いを再生する。,<i>Life is most precious to those who have already lost it.</i>,<i>命は、それを失ってしまった者たちにとって最も価値のあるものとなる。</i>,Karl Kopinski,82,,,,,,,,,,BNG,コモン,,
Setessan Battle Priest,1,{1}{W},Setessan Battle Priest,,W,,クリーチャー,人間 クレリック,"Heroic ? Whenever you cast a spell that targets Setessan Battle Priest, you gain 2 life.",1,3,,,,,,,,,,,,Setessan Battle Priest,セテッサの戦神官,"Heroic ? Whenever you cast a spell that targets Setessan Battle Priest, you gain 2 life.",英雄的 ― あなたがセテッサの戦神官を対象とする呪文を１つ唱えるたび、あなたは２点のライフを得る。,"<i>""Your god teaches you only how to kill. Karametra teaches me to defend what I hold dear. That is why I will prevail.""</i>",<i>「貴殿の神は命を奪う術だけを教える。だがケイラメトラ様は、私に大切なものを守ることの尊さを教えてくださった。だから、私は勝つのだ。」</i>,Wesley Burt,29,,,,,,,,,,THS,コモン,,
Setessan Griffin,1,{4}{W},Setessan Griffin,,W,,クリーチャー,グリフィン,Flying<br/>{2}{G}{G}: Setessan Griffin gets +2/+2 until end of turn. Activate this ability only once each turn.,3,2,,,,,,,,,,,,Setessan Griffin,セテッサのグリフィン,Flying<br/>{2}{G}{G}: Setessan Griffin gets +2/+2 until end of turn. Activate this ability only once each turn.,飛行<br/>{2}{G}{G}：セテッサのグリフィンはターン終了時まで＋２/＋２の修整を受ける。この能力は、毎ターン１回のみ起動できる。,"<i>Most griffins must be caught and broken into the service of the polis. Not so in Setessa, where they volunteer.</i>",<i>ほとんどのグリフィンは捕獲され、強要されて都市国家のために働く。しかし、セテッサではそのようなことはない。なぜならグリフィンたちが自ら志願するからだ。</i>,Greg Staples,30,,,,,,,,,,THS,コモン,,
Setessan Oathsworn,1,{1}{G}{G},Setessan Oathsworn,,G,,クリーチャー,サテュロス 戦士,"Heroic ? Whenever you cast a spell that targets Setessan Oathsworn, put two +1/+1 counters on Setessan Oathsworn.",1,1,,,,,,,,,,,,Setessan Oathsworn,セテッサの誓約者,"Heroic ? Whenever you cast a spell that targets Setessan Oathsworn, put two +1/+1 counters on Setessan Oathsworn.",英雄的 ― あなたがセテッサの誓約者を対象とする呪文を１つ唱えるたび、セテッサの誓約者の上に＋１/＋１カウンターを２個置く。,"<i>""Setessa is not the city of my birth, but it is the place I fight for, and the place I'm willing to die for. Does that not make it my home?""</i>",<i>「セテッサは私の生まれ故郷ではない。しかし、ここは私が戦うための理由であり、そのために死ぬことも厭わぬ場所である。それを故郷と呼ばずして、何と呼べばいいのだろうか？」</i>,Scott Murphy,138,,,,,,,,,,BNG,コモン,,
Setessan Starbreaker,1,{3}{G},Setessan Starbreaker,,G,,クリーチャー,人間 戦士,"When Setessan Starbreaker enters the battlefield, you may destroy target Aura.",2,1,,,,,,,,,,,,Setessan Starbreaker,セテッサの星砕き,"When Setessan Starbreaker enters the battlefield, you may destroy target Aura.",セテッサの星砕きが戦場に出たとき、オーラ１つを対象とする。あなたはそれを破壊してもよい。,"<i>""Who says you cannot touch the stars?""</i>",<i>「星には触れることが出来ない、と言ったのは誰かしら？」</i>,Chase Stone,139,,,,,,,,,,BNG,コモン,,
Setessan Tactics,1,{1}{G},Setessan Tactics,,G,,インスタント,,"Strive ? Setessan Tactics costs {G} more to cast for each target beyond the first.<br/>Until end of turn, any number of target creatures each get +1/+1 and gain ""{Tap}: This creature fights another target creature.""",,,,,,,,,,,,,,Setessan Tactics,セテッサ式戦術,"Strive ? Setessan Tactics costs {G} more to cast for each target beyond the first.<br/>Until end of turn, any number of target creatures each get +1/+1 and gain ""{Tap}: This creature fights another target creature.""",奮励 ― セテッサ式戦術を唱えるためのコストは、２つ目以降の対象１つにつき{G}多くなる。<br/>望む数のクリーチャーを対象とする。それらはそれぞれターン終了時まで＋１/＋１の修整を受けるとともに「{Tap}：他のクリーチャー１体を対象とする。このクリーチャーはそれと格闘を行う。」を得る。,,,Mark Winters,140,,,,,,,,,,JOU,レア,,
Shipbreaker Kraken,1,{4}{U}{U},Shipbreaker Kraken,,U,,クリーチャー,クラーケン,"{6}{U}{U}: Monstrosity 4. <i>(If this creature isn't monstrous, put four +1/+1 counters on it and it becomes monstrous.)</i><br/>When Shipbreaker Kraken becomes monstrous, tap up to four target creatures. Those creatures don't untap during their controllers' untap steps for as long as you control Shipbreaker Kraken.",6,6,,,,,,,,,,,,Shipbreaker Kraken,船壊しのクラーケン,"{6}{U}{U}: Monstrosity 4. <i>(If this creature isn't monstrous, put four +1/+1 counters on it and it becomes monstrous.)</i><br/>When Shipbreaker Kraken becomes monstrous, tap up to four target creatures. Those creatures don't untap during their controllers' untap steps for as long as you control Shipbreaker Kraken.",{6}{U}{U}：怪物化４を行う。（このクリーチャーが怪物的でない場合、これの上に＋１/＋１カウンターを４個置く。これは怪物的になる。）<br/>船壊しのクラーケンが怪物的になったとき、クリーチャーを最大４体まで対象とし、それらをタップする。それらのクリーチャーは、あなたが船壊しのクラーケンをコントロールし続けているかぎり、それらのコントローラーのアンタップ・ステップにアンタップしない。,,,Jack Wang,63,,,,,,,,,,THS,レア,,
Shipwreck Singer,1,{U}{B},Shipwreck Singer,,UB,,クリーチャー,セイレーン,"Flying<br/>{1}{U}: Target creature an opponent controls attacks this turn if able.<br/>{1}{B}, {Tap}: Attacking creatures get -1/-1 until end of turn.",1,2,,,,,,,,,,,,Shipwreck Singer,難破船の歌い手,"Flying<br/>{1}{U}: Target creature an opponent controls attacks this turn if able.<br/>{1}{B}, {Tap}: Attacking creatures get -1/-1 until end of turn.","飛行<br/>{1}{U}：対戦相手がコントロールするクリーチャー１体を対象とする。このターン、それは可能なら攻撃する。<br/>{1}{B}, {Tap}：攻撃クリーチャーはターン終了時まで－１/－１の修整を受ける。",<i>Her melody melds death and beauty with such artistry that even the gods weep to hear it.</i>,<i>彼女の旋律は死と美を叙情的に織り交ぜており、神々ですらそれを聞くと落涙するという。</i>,Daarken,203,,,,,,,,,,THS,アンコモン,,
