カード名(オラクル),セグメント番号,マナ・コスト,名前(オラクル・正面非反転),色指標(正面非反転),色(正面非反転),特殊タイプ・リスト(正面非反転),カード・タイプ・リスト(正面非反転),サブタイプ・リスト(正面非反転),オラクル・テキスト(正面非反転),パワー(正面非反転),タフネス(正面非反転),忠誠度(正面非反転),名前(オラクル・背面/反転),色指標(背面/反転),色(背面/反転),特殊タイプ・リスト(背面/反転),カード・タイプ・リスト(背面/反転),サブタイプ・リスト(背面/反転),オラクル・テキスト(背面/反転),パワー(背面/反転),タフネス(背面/反転),忠誠度(背面/反転),名前(プリント・正面非反転・英),名前(プリント・正面非反転・日),ルール・テキスト(プリント・正面非反転・英),ルール・テキスト(プリント・正面非反転・日),フレイバー・テキスト(正面非反転・英),フレイバー・テキスト(正面非反転・日),アーティスト,コレクター番号,名前(プリント・背面/反転・英),名前(プリント・背面/反転・日),ルール・テキスト(プリント・背面/反転・英),ルール・テキスト(プリント・背面/反転・日),フレイバー・テキスト(背面/反転・英),フレイバー・テキスト(背面/反転・日),アーティスト(背面),コレクター番号(背面),両面/反転,カード・セット・コード,レアリティ,禁止フォーマット・リスト,制限フォーマット・リスト
Thassa's Bounty,1,{5}{U},Thassa's Bounty,,U,,ソーサリー,,Draw three cards. Target player puts the top three cards of his or her library into his or her graveyard.,,,,,,,,,,,,,,Thassa's Bounty,タッサの褒賞,Draw three cards. Target player puts the top three cards of his or her library into his or her graveyard.,プレイヤー１人を対象とする。あなたはカードを３枚引く。そのプレイヤーは、自分のライブラリーの一番上から３枚のカードを自分の墓地に置く。,"<i>""Was this gift cast adrift for any to find, or did Thassa guide the currents to bring it to me alone?"" <br/></i><br/></i>—Kenessos, priest of Thassa</i>","<i>「この贈り物は、誰にでも見つかるように放流されたのであろうか？それともタッサ様が潮の流れを操って、私のところに届くように仕向けたのであろうか？」 <br/></i><br/></i>――タッサの神官、ケネッソス</i>",Ryan Yee,67,,,,,,,,,,THS,コモン,,
Thassa's Devourer,1,{4}{U},Thassa's Devourer,,U,,エンチャント クリーチャー,エレメンタル,"Constellation — Whenever Thassa's Devourer or another enchantment enters the battlefield under your control, target player puts the top two cards of his or her library into his or her graveyard.",2,6,,,,,,,,,,,,Thassa's Devourer,タッサの貪り食い,"Constellation — Whenever Thassa's Devourer or another enchantment enters the battlefield under your control, target player puts the top two cards of his or her library into his or her graveyard.",星座 ― タッサの貪り食いか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、プレイヤー１人を対象とする。そのプレイヤーは自分のライブラリーの一番上から２枚のカードを自分の墓地に置く。,"<i>When mortals claim there are places Thassa cannot reach, the sea god laughs.</i>",<i>タッサが到達できない場所があると定命の者たちが吹聴するたびに、海の神は笑い声をあげる。</i>,David Palumbo,53,,,,,,,,,,JOU,コモン,,
Thassa's Emissary,1,{3}{U},Thassa's Emissary,,U,,エンチャント クリーチャー,カニ,"Bestow {5}{U} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Whenever Thassa's Emissary or enchanted creature deals combat damage to a player, draw a card.<br/>Enchanted creature gets +3/+3.",3,3,,,,,,,,,,,,Thassa's Emissary,タッサの使者,"Bestow {5}{U} <i>(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)</i><br/>Whenever Thassa's Emissary or enchanted creature deals combat damage to a player, draw a card.<br/>Enchanted creature gets +3/+3.",授与 {5}{U} （このカードを授与コストで唱えた場合、これはエンチャント（クリーチャー）を持つオーラ呪文である。クリーチャーにつけられていない場合、これは再びクリーチャーになる。）<br/>タッサの使者かエンチャントされているクリーチャーがプレイヤー１人に戦闘ダメージを与えるたび、カードを１枚引く。<br/>エンチャントされているクリーチャーは＋３/＋３の修整を受ける。,,,Sam Burley,68,,,,,,,,,,THS,アンコモン,,
Thassa's Ire,1,{U},Thassa's Ire,,U,,エンチャント,,{3}{U}: You may tap or untap target creature.,,,,,,,,,,,,,,Thassa's Ire,タッサの激憤,{3}{U}: You may tap or untap target creature.,{3}{U}：クリーチャー１体を対象とする。あなたはそれをタップまたはアンタップしてもよい。,"<i>The sailor had never seen a god before. Now she had gazed upon Thassa. Shortly she would see Athreos, and then she would meet Erebos.</i>",<i>船乗りはこれまで神を見たことが無かった。そして今はタッサを見上げることとなった。まもなく彼女はエイスリオスに会い、その後エレボスにも会うことになるだろう。</i>,Chris Rahn,54,,,,,,,,,,JOU,アンコモン,,
Thassa's Rebuff,1,{1}{U},Thassa's Rebuff,,U,,インスタント,,"Counter target spell unless its controller pays {X}, where X is your devotion to blue. <i>(Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)</i>",,,,,,,,,,,,,,Thassa's Rebuff,タッサの拒絶,"Counter target spell unless its controller pays {X}, where X is your devotion to blue. <i>(Each {U} in the mana costs of permanents you control counts toward your devotion to blue.)</i>",呪文１つを対象とする。それのコントローラーが{X}を支払わないかぎり、それを打ち消す。Ｘはあなたの青への信心に等しい。（あなたの青への信心は、あなたがコントロールするパーマネントのマナ・コストに含まれる{U}の総数に等しい。）,<i>To resist Thassa is to deny the rising tide.</i>,<i>タッサ様に抵抗することは、潮が満ちることを止めようとするようなものである。</i>,Lucas Graciano,54,,,,,,,,,,BNG,アンコモン,,
Thoughtrender Lamia,1,{4}{B}{B},Thoughtrender Lamia,,B,,エンチャント クリーチャー,Lamia,"Constellation — Whenever Thoughtrender Lamia or another enchantment enters the battlefield under your control, each opponent discards a card.",5,3,,,,,,,,,,,,Thoughtrender Lamia,精神感化のラミア,"Constellation — Whenever Thoughtrender Lamia or another enchantment enters the battlefield under your control, each opponent discards a card.",星座 ― 精神感化のラミアか他のエンチャントが１つあなたのコントロール下で戦場に出るたび、各対戦相手はそれぞれカードを１枚捨てる。,"<i>Some predators can sense fear in their prey, but the lamia is drawn to madness.</i>",<i>捕食者の中には、獲物が感じている恐怖を感じられるものもいる。一方、ラミアは獲物の狂気に引き寄せられるのだ。</i>,Magali Villeneuve,85,,,,,,,,,,JOU,アンコモン,,
Thoughtseize,1,{B},Thoughtseize,,B,,ソーサリー,,Target player reveals his or her hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,,,,,,,,,,,,,,Thoughtseize,思考囲い,Target player reveals his or her hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,プレイヤー１人を対象とする。そのプレイヤーは自分の手札を公開する。 その中の土地でないカードを１枚選ぶ。 そのプレイヤーはそのカードを捨てる。 あなたは２点のライフを失う。,"<i>""Any dream is a robust harvest. Still, I prefer the timeworn dreams, heavy with import, that haunt the obsessive mind.""</i>",<i>「すべての夢は生命あふれた収穫だ。 だけど私は、古ぼけて意味ありげで、何かに取り付かれたような夢が好きだね。」</i>,Aleksi Briclot,145,,,,,,,,,,LRW,レア,,
Thoughtseize,1,{B},Thoughtseize,,B,,ソーサリー,,Target player reveals his or her hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,,,,,,,,,,,,,,Thoughtseize,思考囲い,Target player reveals his or her hand. You choose a nonland card from it. That player discards that card. You lose 2 life.,プレイヤー１人を対象とする。そのプレイヤーは自分の手札を公開する。あなたはその中から土地でないカードを１枚選ぶ。そのプレイヤーはそのカードを捨てる。あなたは２点のライフを失う。,"<i>""Knowledge is such a burden. Release it. Release all your fears to me."" <br/></i><br/></i>—Ashiok, Nightmare Weaver</i>","<i>「知識とは時に重荷となる。解放せよ。お主の恐怖を残らず私に解き放つのだ。」 <br/></i><br/></i>――悪夢の織り手、アショク</i>",Lucas Graciano,107,,,,,,,,,,THS,レア,,
Thunder Brute,1,{4}{R}{R},Thunder Brute,,R,,クリーチャー,サイクロプス,"Trample<br/>Tribute 3 <i>(As this creature enters the battlefield, an opponent of your choice may place three +1/+1 counters on it.)</i><br/>When Thunder Brute enters the battlefield, if tribute wasn't paid, it gains haste until end of turn.",5,5,,,,,,,,,,,,Thunder Brute,雷の粗暴者,"Trample<br/>Tribute 3 <i>(As this creature enters the battlefield, an opponent of your choice may place three +1/+1 counters on it.)</i><br/>When Thunder Brute enters the battlefield, if tribute wasn't paid, it gains haste until end of turn.",トランプル<br/>貢納３（このクリーチャーが戦場に出るに際し、あなたの望む対戦相手１人はこれの上に＋１/＋１カウンターを３個置いてもよい。）<br/>雷の粗暴者が戦場に出たとき、貢納が支払われていない場合、これはターン終了時まで速攻を得る。,,,Phill Simmer,113,,,,,,,,,,BNG,アンコモン,,
Thunderous Might,1,{1}{R},Thunderous Might,,R,,エンチャント,オーラ,"Enchant creature<br/>Whenever enchanted creature attacks, it gets +X/+0 until end of turn, where X is your devotion to red. <i>(Each {R} in the mana costs of permanents you control counts toward your devotion to red.)</i>",,,,,,,,,,,,,,Thunderous Might,雷撃の威力,"Enchant creature<br/>Whenever enchanted creature attacks, it gets +X/+0 until end of turn, where X is your devotion to red. <i>(Each {R} in the mana costs of permanents you control counts toward your devotion to red.)</i>",エンチャント（クリーチャー）<br/>エンチャントされているクリーチャーが攻撃するたび、それはターン終了時まで＋Ｘ/＋０の修整を受ける。Ｘはあなたの赤への信心に等しい。（あなたの赤への信心は、あなたがコントロールするパーマネントのマナ・コストに含まれる{R}の総数に等しい。）,,,Jaime Jones,114,,,,,,,,,,BNG,アンコモン,,
Time to Feed,1,{2}{G},Time to Feed,,G,,ソーサリー,,"Choose target creature an opponent controls. When that creature dies this turn, you gain 3 life. Target creature you control fights that<br/>creature. <i>(Each deals damage equal to its power to the other.)</i>",,,,,,,,,,,,,,Time to Feed,食餌の時間,"Choose target creature an opponent controls. When that creature dies this turn, you gain 3 life. Target creature you control fights that<br/>creature. <i>(Each deals damage equal to its power to the other.)</i>",対戦相手がコントロールするクリーチャー１体と、あなたがコントロールするクリーチャー１体を対象とする。このターン、その前者が死亡したとき、あなたは３点のライフを得る。その後者はその前者と格闘を行う。<br/>（それぞれはもう一方に自身のパワーに等しい点数のダメージを与える。）,,,Wayne Reynolds,181,,,,,,,,,,THS,コモン,,
Titan of Eternal Fire,1,{5}{R},Titan of Eternal Fire,,R,,クリーチャー,巨人,"Each Human creature you control has ""{R}, {Tap}: This creature deals 1 damage to target creature or player.""",5,6,,,,,,,,,,,,Titan of Eternal Fire,永遠の炎のタイタン,"Each Human creature you control has ""{R}, {Tap}: This creature deals 1 damage to target creature or player.""","あなたがコントロールする人間・クリーチャーはそれぞれ「{R}, {Tap}：クリーチャー１体かプレイヤー１人を対象とする。このクリーチャーはそれに１点のダメージを与える。」を持つ。",<i>There is no gift more precious or more perilous than fire.</i>,<i>炎ほど貴重であり、そして恐ろしい贈り物はない。</i>,Aleksi Briclot,144,,,,,,,,,,THS,レア,,
Titan's Strength,1,{R},Titan's Strength,,R,,インスタント,,Target creature gets +3/+1 until end of turn. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,,,,,,,,,,,,,,Titan's Strength,タイタンの力,Target creature gets +3/+1 until end of turn. Scry 1. <i>(Look at the top card of your library. You may put that card on the bottom of your library.)</i>,クリーチャー１体を対象とする。それはターン終了時まで＋３/＋１の修整を受ける。占術１を行う。（あなたのライブラリーの一番上のカードを見る。あなたはそのカードをあなたのライブラリーの一番下に置いてもよい。）,,,Karl Kopinski,145,,,,,,,,,,THS,コモン,,
Tormented Hero,1,{B},Tormented Hero,,B,,クリーチャー,人間 戦士,"Tormented Hero enters the battlefield tapped.<br/>Heroic — Whenever you cast a spell that targets Tormented Hero, each opponent loses 1 life. You gain life equal to the life lost this way.",2,1,,,,,,,,,,,,Tormented Hero,苛まれし英雄,"Tormented Hero enters the battlefield tapped.<br/>Heroic — Whenever you cast a spell that targets Tormented Hero, each opponent loses 1 life. You gain life equal to the life lost this way.",苛まれし英雄はタップ状態で戦場に出る。<br/>英雄的 ― あなたが苛まれし英雄を対象とする呪文を１つ唱えるたび、各対戦相手はそれぞれ１点のライフを失う。あなたはこれにより失われたライフに等しい点数のライフを得る。,,,Winona Nelson,108,,,,,,,,,,THS,アンコモン,,
Tormented Thoughts,1,{2}{B},Tormented Thoughts,,B,,ソーサリー,,"As an additional cost to cast Tormented Thoughts, sacrifice a creature.<br/>Target player discards a number of cards equal to the sacrificed creature's power.",,,,,,,,,,,,,,Tormented Thoughts,苛まれし思考,"As an additional cost to cast Tormented Thoughts, sacrifice a creature.<br/>Target player discards a number of cards equal to the sacrificed creature's power.",苛まれし思考を唱えるための追加コストとして、クリーチャーを１体生け贄に捧げる。<br/>プレイヤー１人を対象とする。そのプレイヤーは生け贄に捧げたクリーチャーのパワーに等しい枚数のカードを捨てる。,"<i>""Not all nightmares can be escaped by waking.""</i><br/></i>—Ashiok, Nightmare Weaver</i>","<i>「目覚めても逃れられない悪夢もあるのだよ。」 <br/></i><br/></i>――悪夢の織り手、アショク</i>",Allen Williams,86,,,,,,,,,,JOU,アンコモン,,
Traveler's Amulet,1,{1},Traveler's Amulet,,Colorless,,アーティファクト,,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.",,,,,,,,,,,,,,Traveler’s Amulet,旅行者の護符,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.","{1}, 旅行者の護符を生け贄に捧げる：あなたのライブラリーから基本土地カードを１枚探し、それを公開してあなたの手札に加える。 その後あなたのライブラリーを切り直す。","<i>The rider set off into the eerie mist, swaddled in armor and laden with amulets.</i>",<i>乗り手は、鎧に身を包み、護符を山とつけて、不気味な霧の中へ乗り込んだ。</i>,Alan Pollack,234,,,,,,,,,,ISD,コモン,,
Traveler's Amulet,1,{1},Traveler's Amulet,,Colorless,,アーティファクト,,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.",,,,,,,,,,,,,,Traveler's Amulet,旅行者の護符,"{1}, Sacrifice Traveler's Amulet: Search your library for a basic land card, reveal it, and put it into your hand. Then shuffle your library.","{1}, 旅行者の護符を生け贄に捧げる：あなたのライブラリーから基本土地カードを１枚探し、それを公開してあなたの手札に加える。その後あなたのライブラリーを切り直す。","<i>""What we call magic is nothing more than hope crystallized into a destination."" <br/></i><br/></i>—Perisophia the philosopher</i>","<i>「私たちが魔法と呼んでいるものは、目的地に結晶化された希望に過ぎないわ。」 <br/></i><br/></i>――哲人ペリソフィア</i>",Franz Vohwinkel,221,,,,,,,,,,THS,コモン,,
Traveling Philosopher,1,{1}{W},Traveling Philosopher,,W,,クリーチャー,人間 アドバイザー,,2,2,,,,,,,,,,,,Traveling Philosopher,旅する哲人,,,"<i>The Champion and the philosopher Olexa returned from the opposing camp at dusk. Behind them, the enemy raised sail and departed, breaking the siege. When asked what the two had done, the Champion replied, ""We spoke to them."" <br/></i><br/></i>—The Theriad</i>","<i>女勇者と哲人オレクサは日没時に敵陣から戻ってきた。その背後では敵が船の帆を上げて撤退し、包囲網は解除された。二人に一体何をしたのかと尋ねたところ、女勇者はこう答えた。「話をしたの。」 <br/></i><br/></i>――「テーリアス」</i>",James Ryman,34,,,,,,,,,,THS,コモン,,
Triad of Fates,1,{2}{W}{B},Triad of Fates,,WB,伝説の,クリーチャー,人間 ウィザード,"{1}, {Tap}: Put a fate counter on another target creature.<br/>{W}, {Tap}: Exile target creature that has a fate counter on it, then return it to the battlefield under its owner's control.<br/>{B}, {Tap}: Exile target creature that has a fate counter on it. Its controller draws two cards.",3,3,,,,,,,,,,,,Triad of Fates,運命の三人組,"{1}, {Tap}: Put a fate counter on another target creature.<br/>{W}, {Tap}: Exile target creature that has a fate counter on it, then return it to the battlefield under its owner's control.<br/>{B}, {Tap}: Exile target creature that has a fate counter on it. Its controller draws two cards.","{1}, {Tap}：他のクリーチャー１体を対象とし、それの上に運命カウンターを１個置く。<br/>{W}, {Tap}：運命カウンターが置かれているクリーチャー１体を対象とし、それを追放する。その後、それをオーナーのコントロール下で戦場に戻す。<br/>{B}, {Tap}：運命カウンターが置かれているクリーチャー１体を対象とし、それを追放する。それのコントローラーはカードを２枚引く。",,,Daarken,206,,,,,,,,,,THS,レア,,
Triton Cavalry,1,{3}{U},Triton Cavalry,,U,,クリーチャー,マーフォーク 兵士,"Heroic — Whenever you cast a spell that targets Triton Cavalry, you may return target enchantment to its owner's hand.",2,4,,,,,,,,,,,,Triton Cavalry,トリトンの騎兵部隊,"Heroic — Whenever you cast a spell that targets Triton Cavalry, you may return target enchantment to its owner's hand.",英雄的 ― あなたがトリトンの騎兵部隊を対象とする呪文を１つ唱えるたび、エンチャント１つを対象とする。あなたはそれをオーナーの手札に戻してもよい。,"<i>The tritons broke the surface, and the Nyxborn broke ranks.</i>",<i>トリトンたちが水面から現れ、ニクス生まれの隊列は乱れた。</i>,Kev Walker,55,,,,,,,,,,JOU,アンコモン,,
Triton Fortune Hunter,1,{2}{U},Triton Fortune Hunter,,U,,クリーチャー,マーフォーク 兵士,"Heroic — Whenever you cast a spell that targets Triton Fortune Hunter, draw a card.",2,2,,,,,,,,,,,,Triton Fortune Hunter,トリトンの財宝狩り,"Heroic — Whenever you cast a spell that targets Triton Fortune Hunter, draw a card.",英雄的 ― あなたがトリトンの財宝狩りを対象とする呪文を１つ唱えるたび、カードを１枚引く。,"<i>""Thassa has blessed me with power and insight. I am careful not to disappoint her.""</i>",<i>「タッサ様は私に力と見識を与えてくださった。そのことを後悔させないように気を付けている。」</i>,Clint Cearley,69,,,,,,,,,,THS,アンコモン,,
